drug_and_alcohol, metro_rural, perc_persons_not_physical, number_of_schools, unemployment_rate, cancer_incidence, new_settler, primary_care_ed, percpopulation_near_pt, perc_core_activities, cancer_incidence_males, aged_low_care, pharmacies, perc_male_75_alone, average_stay_public, registered_mental_health, perc_humanitarian, aged_high_care, perc_children_vulnerable_two, perc_people_18_smokers, perc_females_18_smokers, perc_females_not_physical, average_average_stay_all, family_incidents, erp_2010__males_total, perc_residential, separations_attended_hospital, perc_households_income_650, perc_individual_income, perc_males_not_physical, primary_health_occasions, gp_attendances_total, perc_persons_not_fruitveg, perc_9_students_min_numeracy, perc_female_low_income, cancer_incidence_females, irsed, perc_born_overseas, perc_male_low_income, perc_children_vulnerable_one, perc_males_18_smokers, lga_code, lga, perc_males_not_fruitveg, hacc_clients_69, perc_membership_groups, perc_9_students_min_reading, erp_2010__females_total, perc_females_not_fruitveg, perc_female_75_alone, hacc_clients_70, perc_students_government_school, perc_at_risk_alcohol, inpatient_separations, female_life_expectancy, ed_presentations, perc_industrial, perc_households, lga_name, perc_inpatient_private_hospital, perc_pop_higher_education, perc_persons_75_alone, perc_rural, perc_population_food_insecurity, fte_students, perc_private_health, perc_business, perc_atsi_population, perc_pop_not_complete_year_12, perc_persons_reporting_type_2_diabetes, gp_attendances_males, perc_volunteers, perc_low_english, number_of_hospitals_health, male_life_expectancy, gp_attendances_females_males, perc_9_students_min_writing
21.6923474218817,"Rural",26.0969,14.0,3.84839650145773,878.023586123784,111.904966858914,47.0861668244814,27.7383979178,5.40339801318355,1180.43844856661,53.8720538720539,0.258242231212878,28.3333333333333,3.16153169014085,12.2234656107429,0.0,28.0583613916947,9.33333333333333,23.1683,18.6777,29.1405,3.1342110074968,9.21063957992597,5930.0,"<1%",32.9885563380282,0.440954467981495,0.536620392532312,25.6714,412.585004734441,3966.37754361558,60.3187,0.924528301886792,0.586752899197145,562.686829611394,970.85,0.0500515512231699,0.413247100802855,18.6666666666667,30.4812,22250,"GANNAWARRA",69.9794,237.495672404858,0.7427,0.919642857142857,5687.0,46.7177,71.6666666666667,413.714416512949,0.817046688382193,13.9,470.775587501076,84.6370454684312,109.752948265473,"<1%",0.453627180899908,"GANNAWARRA",16.9135125251417,0.210084033613445,3.40425531914894,"87.3%",0.052,1520.7,35.7,"<1%",0.0146781115879828,0.762699386503067,0.047191,3368.14273600784,0.357073170731707,0.00367275732255991,2.0,78.4733386458799,4591.47165507539,0.872727272727273
3.9310174881385,"Metro",31.2431,74.0,5.2105527314342,355.551731016706,477.589288857423,105.70330009896,65.2639652842,3.48111690750948,401.672460772339,45.0976304634841,0.101697964867265,25.6524153248195,2.66471659254395,6.57516457468738,0.138411138411138,63.7203807935515,12.9634952572578,20.0845,21.8363,25.4195,2.5,10.4435986998306,127716.0,"26.9%",29.9032922424857,0.232065306609757,0.433699324324324,36.2701,99.0225260992181,6641.19023599547,51.9408,0.924510118856409,0.654750312978161,309.512829932079,1012.33,0.323296527856969,0.345249687021839,25.9526558891455,18.8121,21610,"CASEY",58.9023,106.461019270523,0.5517,0.89348732755855,127943.0,46.5409,74.3475846751805,120.1700368332,0.682889422831144,10.7357,389.291986591515,84.0261206703671,256.083298456147,"1.1%",0.654717501415033,"CASEY",32.6748789261098,0.269684936060039,0.882622481634493,"38.8%",0.054,44335.0,40.5,"<1%",0.00579304026836596,0.561797068496488,0.066136,5632.91114342128,0.135090965572198,0.0377645715623994,6.0,80.1186252251672,7635.63179872237,0.876863253402463
9.27727745847853,"Rural",26.0895,18.0,4.95283507826267,534.009141512423,72.4080191881251,12.4903833099516,18.6411129584,5.67532801646514,563.50626118068,58.5454545454545,0.0905100239851564,21.8543046357616,3.23777299292525,14.0743087296918,0.0625,41.4545454545455,12.8630705394191,21.4964,21.9313,28.0211,3.11876138433515,4.66126623523555,11180.0,"<1%",65.5490618271301,0.393968082228834,0.497198879551821,17.6136,205.050459338372,4497.04980199083,52.0784,0.944664031620553,0.613145539906103,503.80141064395,967.3,0.0714996595254308,0.386854460093897,23.6514522821577,23.2524,21750,"COLAC OTWAY",59.3304,219.380427414364,0.722,0.890625,10917.0,42.5852,78.1456953642384,316.735465940448,0.703955135773318,11.7,372.675023758881,83.7495321128348,42.1776711770829,"<1%",0.480784211893015,"COLAC OTWAY",21.0443230115361,0.260473933649289,3.21567374753767,"63.8%",0.023,3464.1,36.6,"<1%",0.00755559779509599,0.687162162162162,0.028272,3826.68872723042,0.281118319844826,0.00369098272415031,2.0,78.3163581613451,5197.39968507447,0.841269841269841
5.21933639865788,"Rural",23.5043,9.0,4.35553454287572,658.630545544924,149.123897104511,82.8880328072574,24.8456256949,6.56914893617021,977.039570102589,52.821997105644,0.372809742761277,35.5731225296443,3.94987645605365,14.0425003106748,0.0,18.0897250361794,16.8539325842697,20.3798,18.286,24.1533,3.73245140388769,5.71641605567292,4094.0,"<1%",55.7359689375221,0.523937060595916,0.601191489361702,22.5413,388.964831614266,4415.55223194648,52.9642,0.964912280701754,0.545016987542469,328.864153807235,941.57,0.068415359653867,0.454983012457531,23.5955056179775,23.391,23940,"LODDON",61.0625,429.80352314156,0.6973,0.903846153846154,3953.0,45.5905,64.4268774703557,399.259110329469,0.868229587712207,12.1,460.295762395924,83.0072987136936,224.182925313782,"<1%",0.453436095054592,"LODDON",23.5151187904968,0.257767548906789,3.45203984172466,"90.1%",0.112,988.8,34.9,"<1%",0.0105106961790528,0.742169925592663,0.045604,3666.73617253172,0.379107575233483,0.00302591764241547,2.0,75.3474211506497,5220.63173636843,0.909090909090909
10.965221892795,"Rural",31.6466,18.0,6.35763859138034,654.148430514377,47.061038166502,15.9066309002777,12.2673970894,5.1239844953008,675.675675675676,40.566398775354,0.188244152666008,28.2352941176471,3.80808362369338,27.2012800602381,0.0,50.5166475315729,8.76494023904383,20.627,23.2231,24.1227,3.69687890137328,8.70629206080286,10804.0,"<1%",51.4843205574913,0.381004969630039,0.496413298385984,37.2293,504.211962915902,5236.14904067217,49.5555,0.923371647509579,0.628595248020008,631.881282910483,961.95,0.0749369262977079,0.371404751979992,15.1394422310757,18.3992,22410,"GLENELG",55.4248,230.394036796264,0.6772,0.862595419847328,10445.0,45.7691,71.7647058823529,262.955078399162,0.714757048590282,14.0,376.958915713681,81.5356207686722,57.5085886394654,"<1%",0.515437849347884,"GLENELG",10.4244694132335,0.241918879967058,2.79314310750863,"71.7%",0.068,3161.3,33.9,"<1%",0.0198097096852891,0.721875219313636,0.063794,4463.88944373435,0.321182608695652,0.00184200831535182,3.0,76.9245960761579,6043.01243463508,0.796875
4.50878025628856,"Rural",24.2216,13.0,3.19004344002345,611.058376839108,17.7978168011391,74.9881347887992,16.3212924926,4.00162778079219,592.417061611374,48.8322717622081,0.177978168011391,27.0348837209302,2.9712218108381,15.9587090650214,0.0,31.8471337579618,9.70873786407767,19.2473,18.3266,26.7781,2.88984509466437,3.32225913621262,8440.0,"<1%",70.5149781218445,0.348994549896636,0.472141823444284,23.4528,726.862838158519,3799.65983395259,50.7626,0.972222222222222,0.605555555555556,629.752851711027,1012.57,0.0610534990728659,0.394444444444444,17.4757281553398,23.8774,25490,"MOYNE",55.3311,202.314695871075,0.6663,0.941176470588235,8416.0,43.5586,72.9651162790698,310.802286410638,0.686897536594074,13.9,448.089700996678,84.1957817977002,325.581395348837,"<1%",0.533212996389892,"MOYNE",21.3292731365021,0.284036972270797,2.39370955396284,"97.7%",0.046,1485.2,46.3,"<1%",0.0110383536014967,0.663386004514673,0.027398,3162.16916967329,0.342981977061715,0.00107802182994206,1.0,78.6494043765612,4445.55182134593,0.911764705882353
3.9397053785543,"Rural",20.4531,14.0,3.49472151437932,645.198127212516,62.8068973392714,25.5795363709033,14.6550320711,4.63800904977376,847.266154541347,57.2289156626506,0.228388717597351,31.1740890688259,3.2711762945226,25.9221194472993,0.0,39.5869191049914,8.76288659793814,14.3282,13.2703,21.4837,3.18821222889352,6.45198127212516,8852.0,"<1%",25.0673451062556,0.380766621438263,0.48511030953779,19.3594,1289.82528263104,4366.40927334728,49.952,0.923387096774194,0.607816012450285,438.697760332487,989.54,0.0661545298711193,0.392183987549715,18.5567010309278,15.0759,21830,"CORANGAMITE",58.5133,145.353110754736,0.6837,0.916,8662.0,40.876,68.8259109311741,314.456729802731,0.749570003439972,16.4,465.970081077995,82.6870367667224,111.682082905104,"<1%",0.491973406842873,"CORANGAMITE",18.1227790711923,0.258638473439917,3.19989635963208,"87.2%",0.045,3125.9,42.0,"<1%",0.00495193708127003,0.712846987136087,0.052698,3717.86676302942,0.327845322526174,0.00180370692872248,5.0,76.9659478337813,5028.72632516776,0.85140562248996
5.6474914630943,"Rural",21.4527,15.0,4.57512352833526,866.82427107959,91.9359075387444,117.546624638823,34.0553838802,7.37888546625595,1254.33680277555,62.5439212930429,0.656685053848174,29.874213836478,3.70468859342197,13.659049120042,0.0,45.6781447645819,21.7391304347826,22.5393,24.5751,21.6872,3.62517841849843,4.72813238770686,3747.0,"<1%",52.0643806857943,0.486400565171318,0.56189276718244,20.3943,927.764644076701,6466.42936358751,50.4686,0.896551724137931,0.57572846621838,491.336953710887,953.31,0.0485027414592999,0.42427153378162,28.9855072463768,16.7076,27630,"YARRIAMBIACK",60.0634,288.322668781544,0.7345,0.857142857142857,3867.0,33.7672,70.125786163522,373.22400800773,0.893890675241158,11.1,460.073548726031,84.7621146284555,256.895193065406,"<1%",0.470829068577277,"YARRIAMBIACK",18.4127890379675,0.242550655542312,4.58081244598099,"90.2%",0.083,1172.9,32.4,"<1%",0.00759624050469937,0.74756925334801,0.034533,5352.8439552368,0.457288258814976,0.00194040194040194,3.0,78.0911011782545,7567.22257470934,0.858407079646018
5.36999960222225,"Metro",29.8629,45.0,5.33769291917268,473.355520492184,696.774022461184,105.64314032273,97.7314026751,6.02687929629718,478.520641271729,51.7212237309144,0.26518516554184,26.1035903472631,3.41342519496675,12.5101101844363,0.0608943862987631,43.7771142036171,10.6037151702786,17.4718,11.0955,34.1487,3.18195725889125,6.27825879420305,73978.0,"69.2%",29.907659920578,0.345135547238559,0.49103297047537,25.8574,134.959360373381,6003.77781986922,46.4955,0.897377423033067,0.59481658692185,468.384074941452,987.1,0.348866478675779,0.40518341307815,21.3675213675214,23.5978,25250,"MORELAND",54.596,73.9335223123009,0.5731,0.889265536723164,76860.0,36.9502,73.8964096527369,234.556835717688,0.567520683213237,5.6,420.351635529508,84.4047469542223,283.158090136438,"6%",0.549547476606842,"MORELAND",34.0714454696002,0.542829129155896,2.68663324847009,"<1%",0.101,16235.2,44.4,"3.2%",0.00500330274197855,0.456787314650866,0.069999,5232.70350245934,0.144624636466703,0.0887430939226519,5.0,79.084589919622,6760.74820422493,0.888268156424581
6.50406504065041,"Rural",32.7038,9.0,3.77232142857143,829.268292682927,48.780487804878,107.154471544715,26.5930310463,6.23711340206186,918.635170603675,68.9075630252101,0.48780487804878,26.1484098939929,3.7927292457949,15.1219512195122,0.0,55.4621848739496,20.5882352941176,22.5365,18.0822,32.3226,3.81210751067571,5.52845528455285,3048.0,"<1%",43.5431361909929,0.49055018899622,0.554033149171271,34.5726,1206.34146341463,5815.2928829762,55.3948,0.975903614457831,0.593538093338652,741.457124435848,954.91,0.0577654790729851,0.406461906661348,29.4117647058824,25.2994,22980,"HINDMARSH",63.1007,134.075322920559,0.7026,0.94047619047619,3102.0,47.0324,73.8515901060071,339.880943603617,0.848979591836735,8.8,647.317073170732,83.5649444840145,253.170731707317,"<1%",0.449333871618894,"HINDMARSH",7.41019844260236,0.264180264180264,5.01684098564084,"59.7%",0.048,996.6,32.2,"<1%",0.010886967659302,0.74722536806342,0.040102,5031.14899432869,0.428252123379526,0.00321434613432583,4.0,77.7401687411068,6590.1199431079,0.858823529411765
